"","word","tf_idf"
"1","epic",0.230639877553041
"2","iso",0.183722898448354
"3","california",0.183510933315259
"4","proposal",0.179460841984679
"5","nordic",0.164742769680744
"6","csst",0.163955244817835
"7","axa",0.162468013990748
"8","regulatory",0.161646633235728
"9","content",0.154273355390338
"10","environmental",0.1513773
