"","word","tf_idf"
"1","i.t",0.311847488072348
"2","music",0.257718519935438
"3","corp",0.244421004164813
"4","infoweb",0.244421004164813
"5","vb",0.202289949414784
"6","banking",0.196599503349958
"7","flight",0.193790939016387
"8","rockstar",0.177325042237217
"9","brokerage",0.166462669412569
"10","financial",0.160207733660613
